CODIGO,NOMBRE,DEPARTAMENTO_CENTRO,MUNICIPIO_CENTRO,SECTOR,ZONA,Total matricula inicial
11223,"CENTRO ESCOLAR "" CANTON SAN FELIPE """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,226
11224,"ESCUELA DE EDUCACION PARVULARIA  ""DE SAN JUAN OPICO""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Urbana,365
11225,"CENTRO ESCOLAR "" CANTON SAN PEDRO ORIENTE """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,25
11226,"CENTRO ESCOLAR "" CANTON SAN ANTONIO TEHUICHO """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,57
11227,"CENTRO ESCOLAR "" HACIENDA TALCUALUYA",,,,,
11228,"CENTRO ESCOLAR ""SANTOS NOVOA""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Urbana,1
11229,"CENTRO ESCOLAR ""CANTON LA NUEVA ENCARNACION""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,202
11230,"CENTRO ESCOLAR ""CANTON SAN NICOLAS LA ENCARNACION """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,186
11231,"CENTRO ESCOLAR "" CANTON LOS AMATES """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,39
11232,"CENTRO ESCOLAR ""CANTON CHANMICO""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,442
11233,COMPLEJO EDUCATIVO  JUAN ERNESTO DE BEDOUT,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,1
11234,"CENTRO ESCOLAR "" CANTON LOMAS DE SANTIAGO """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,297
11236,"CENTRO ESCOLAR ""CANTON SAN DIEGO BARRANCA HONDA""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,113
11238,"CENTRO ESCOLAR "" FINCA EL REFUGIO",,,,,
11239,"CENTRO ESCOLAR ""CANTON AGUA ESCONDIDA""",LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,277
11240,"CENTRO ESCOLAR ""CANTON JOYA DE CEREN """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,483
11241,"CENTRO ESCOLAR ""CASTO VALLADARES """,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Urbana,979
11243,"CENTRO ESCOLAR "" NATALIA LOPEZ """,LA LIBERTAD,SAN MATIAS,PUBLICO,Urbana,371
11244,COMPLEJO EDUCATIVO CANTON EL JOCOTE,LA LIBERTAD,SAN MATIAS,PUBLICO,Rural,185
11247,"CENTRO ESCOLAR "" CANTON LA PUEBLA """,LA LIBERTAD,SAN MATIAS,PUBLICO,Rural,51
11249,"CENTRO ESCOLAR "" CANTON EL JICARO """,LA LIBERTAD,SAN MATIAS,PUBLICO,Rural,24
11254,"INSTITUTO NACIONAL "" DE SAN PABLO TACACHICO """,LA LIBERTAD,SAN PABLO TACACHICO,PUBLICO,Urbana,218
11256,"CENTRO ESCOLAR "" PROFESOR JESUS LEOCADIO PALENCIA """,LA LIBERTAD,SAN PABLO TACACHICO,PUBLICO,Urbana,391
11257,"CENTRO ESCOLAR  ""SAN ISIDRO""",LA LIBERTAD,SAN PABLO TACACHICO,PUBLICO,Rural,266
11259,"CENTRO ESCOLAR "" CANTON  SAN JUAN LAS MESAS""",LA LIBERTAD,SAN PABLO TACACHICO,PUBLICO,Rural,190
11260,"CENTRO ESCOLAR "" CASERIO LAS PAVAS",,,,,
11262,"COMPLEJO EDUCATIVO ""CAPITAN GENERAL GERARDO BARRIOS""",LA LIBERTAD,TAMANIQUE,PUBLICO,Urbana,568
11263,"COMPLEJO EDUCATIVO "" CANTON EL ZUNZAL""",LA LIBERTAD,TAMANIQUE,PUBLICO,Rural,492
11265,"CENTRO ESCOLAR "" CANTON SAN ALFONSO """,LA LIBERTAD,TAMANIQUE,PUBLICO,Rural,140
11267,"CENTRO ESCOLAR  "" LICENCIADO WALTER BENEKE """,LA LIBERTAD,TAMANIQUE,PUBLICO,Rural,217
11270,"CENTRO ESCOLAR "" CANTON LOS LAURELES """,LA LIBERTAD,TALNIQUE,PUBLICO,Rural,31
11272,"CENTRO ESCOLAR ""CANTON SAN JOSE LOS SITIOS""",LA LIBERTAD,TALNIQUE,PUBLICO,Rural,476
11274,"CENTRO ESCOLAR ""HACIENDA EL TRANSITO",,,,,
11276,"COMPLEJO EDUCATIVO ""TALNIQUE""",LA LIBERTAD,TALNIQUE,PUBLICO,Urbana,333
11277,"CENTRO ESCOLAR ""CANTON SIHUAPILAPA ARRIBA""",LA LIBERTAD,TEOTEPEQUE,PUBLICO,Rural,62
11279,"CENTRO ESCOLAR ""CANTON LOMAS DE TEXICIO""",LA LIBERTAD,TEOTEPEQUE,PUBLICO,Rural,92
11280,"COMPLEJO EDUCATIVO  ""PROFESOR MARDOQUEO ORELLANA LONE""",LA LIBERTAD,TEOTEPEQUE,PUBLICO,Rural,445
11283,"INSTITUTO NACIONAL "" DE TEOTEPEQUE """,LA LIBERTAD,TEOTEPEQUE,PUBLICO,Urbana,144
11284,"CENTRO ESCOLAR "" DE TEOTEPEQUE """,LA LIBERTAD,TEOTEPEQUE,PUBLICO,Urbana,546
11288,"CENTRO ESCOLAR "" CANTON EL PITAL """,LA LIBERTAD,TEOTEPEQUE,PUBLICO,Rural,96
11291,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA NORMA BESSY CARCAMO DE GAMERO""",LA LIBERTAD,TEPECOYO,PUBLICO,Urbana,249
11292,"CENTRO ESCOLAR ""GUILLERMO SCHMIDT""",LA LIBERTAD,TEPECOYO,PUBLICO,Urbana,1
11297,"CENTRO ESCOLAR "" DE TEPECOYO """,LA LIBERTAD,TEPECOYO,PUBLICO,Urbana,503
11298,"CENTRO ESCOLAR ""JOSE MARIA CACERES""",LA LIBERTAD,ZARAGOZA,PUBLICO,Urbana,866
11299,"CENTRO ESCOLAR "" CANTON SAN SEBASTIAN """,LA LIBERTAD,ZARAGOZA,PUBLICO,Rural,213
11300,"CENTRO ESCOLAR "" CANTON GUADALUPE """,LA LIBERTAD,ZARAGOZA,PUBLICO,Rural,184
11301,"CENTRO ESCOLAR  "" CANTON EL BARILLO """,LA LIBERTAD,ZARAGOZA,PUBLICO,Rural,253
11302,"ESCUELA DE EDUCACION PARVULARIA "" DE ZARAGOZA """,LA LIBERTAD,ZARAGOZA,PUBLICO,Urbana,136
11303,INSTITUTO NACIONAL DE ZARAGOZA,LA LIBERTAD,ZARAGOZA,PUBLICO,Urbana,303
11306,"CENTRO ESCOLAR ""ROQUE DALTON""",SAN SALVADOR,AGUILARES,PUBLICO,Urbana,223
11307,INSTITUTO NACIONAL DE AGUILARES,SAN SALVADOR,AGUILARES,PUBLICO,Urbana,523
11308,"CENTRO ESCOLAR ""MODESTO BARRIOS""",SAN SALVADOR,AGUILARES,PUBLICO,Urbana,1
11309,ESCUELA DE EDUCACION PARVULARIA  DE AGUILARES,SAN SALVADOR,AGUILARES,PUBLICO,Urbana,238
11310,"CENTRO ESCOLAR ""CANTON LAS TUNAS""",SAN SALVADOR,AGUILARES,PUBLICO,Rural,147
11312,"CENTRO ESCOLAR ""PROFESORA MARIA TERESA GUZMAN""",SAN SALVADOR,AGUILARES,PUBLICO,Urbana,353
11313,CENTRO ESCOLAR CANTON PIÑALITOS,SAN SALVADOR,AGUILARES,PUBLICO,Rural,136
11314,"CENTRO ESCOLAR ""URBANIZACION CELSA PALACIOS""",SAN SALVADOR,AGUILARES,PUBLICO,Urbana,80
11317,"CENTRO ESCOLAR  ""SAN SEBASTIAN""",SAN SALVADOR,APOPA,PUBLICO,Urbana,311
11318,"COMPLEJO EDUCATIVO ""COLONIA LOS NARANJOS""",SAN SALVADOR,APOPA,PUBLICO,Urbana,312
11319,"COMPLEJO EDUCATIVO ""LICENCIADO RENATO NOYOLA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,776
11321,"CENTRO ESCOLAR ""COLONIA LA ERMITA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,509
11322,"ESCUELA DE EDUCACION PARVULARIA ""POPOTLAN""",SAN SALVADOR,APOPA,PUBLICO,Urbana,475
11323,"CENTRO ESCOLAR ""PROFESOR ROMEO HUMBERTO GONZALEZ""",SAN SALVADOR,APOPA,PUBLICO,Urbana,76
11324,"COMPLEJO EDUCATIVO ""PROFESORA ANGELA DE JESUS HERNANDEZ DE ROMERO""",SAN SALVADOR,APOPA,PUBLICO,Urbana,1
11325,"CENTRO ESCOLAR ""CASERIO EL GUAYCUME",,,,,
11327,"CENTRO ESCOLAR ""VALLE DEL SOL""",SAN SALVADOR,APOPA,PUBLICO,Urbana,851
11328,"ESCUELA DE EDUCACION PARVULARIA ""COLONIA JARDINES DEL NORTE II""",SAN SALVADOR,APOPA,PUBLICO,Urbana,42
11329,"INSTITUTO NACIONAL ""DE LA COLONIA CIUDAD OBRERA""",SAN SALVADOR,APOPA,PUBLICO,Rural,525
11330,"INSTITUTO NACIONAL ""DE APOPA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,1
11331,"CENTRO ESCOLAR  ""CANTON EL ANGEL""",SAN SALVADOR,APOPA,PUBLICO,Rural,374
11332,"CENTRO ESCOLAR ""CANTON JOYA GRANDE""",SAN SALVADOR,APOPA,PUBLICO,Rural,115
11333,"CENTRO ESCOLAR ""CORONEL FRANCISCO LINARES""",SAN SALVADOR,APOPA,PUBLICO,Urbana,1
11334,"CENTRO ESCOLAR ""SAN MARTIN DE PORRES""",SAN SALVADOR,APOPA,PUBLICO,Rural,134
11336,"CENTRO ESCOLAR ""COLONIA LAS CAÑAS""",SAN SALVADOR,APOPA,PUBLICO,Rural,308
11337,"COMPLEJO EDUCATIVO  ""SARA PALMA DE JULE""",SAN SALVADOR,APOPA,PUBLICO,Urbana,510
11338,"CENTRO ESCOLAR ""REPUBLICA DE CHINA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,314
11340,"CENTRO ESCOLAR ""INGENIERO JOSE NAPOLEON DUARTE""",SAN SALVADOR,APOPA,PUBLICO,Urbana,536
11341,"CENTRO ESCOLAR ""COLONIA SANTA LUCIA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,131
11342,"CENTRO ESCOLAR ""DE POPOTLAN""",SAN SALVADOR,APOPA,PUBLICO,Urbana,558
11343,"CENTRO ESCOLAR ""ASENTAMIENTO DE LA COLONIA POPOTLAN""",SAN SALVADOR,APOPA,PUBLICO,Urbana,259
11344,"CENTRO ESCOLAR ""VICENTE ACOSTA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,1
11345,"CENTRO ESCOLAR ""BENJAMIN BLOOM""",SAN SALVADOR,APOPA,PUBLICO,Urbana,1
11346,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA BERTA ARLINA MOLINA""",SAN SALVADOR,APOPA,PUBLICO,Urbana,628
11348,"CENTRO ESCOLAR ""CANTON TRES CEIBAS""",SAN SALVADOR,APOPA,PUBLICO,Rural,30
11349,"COMPLEJO EDUCATIVO ""INGENIERO GUILLERMO BORJA NATHAN""",SAN SALVADOR,APOPA,PUBLICO,Rural,994
11350,"CENTRO ESCOLAR "" CANTON GUADALUPE """,SAN SALVADOR,APOPA,PUBLICO,Rural,277
11351,"CENTRO ESCOLAR "" CANTON SAN NICOLAS """,SAN SALVADOR,APOPA,PUBLICO,Rural,173
11353,"CENTRO ESCOLAR ""DOCTOR DOROTEO VASCONCELOS""",SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,1
11354,"CENTRO ESCOLAR ""DOCTOR ARTURO ROMERO""",SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,632
11355,"CENTRO ESCOLAR "" PRESBITERO RAFAEL ARTURO LOPEZ",,,,,
11356,"CENTRO ESCOLAR "" CANTON EL ZAPOTE """,SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Rural,185
11357,"ESCUELA DE EDUCACION PARVULARIA "" HUGO LINDO""",SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,489
11358,CENTRO ESCOLAR EL RETIRO,SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,414
11359,"ESCUELA DE EDUCACION PARVULARIA ""COLONIA ASCENCION""",SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,62
11360,"ESCUELA DE EDUCACION PARVULARIA ""COLONIA SAN ANTONIO """,SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,42
11363,"ESCUELA DE EDUCACION PARVULARIA "" CANTON SAN LUIS MARIONA """,SAN SALVADOR,CUSCATANCINGO,PUBLICO,Rural,187
11364,"COMPLEJO EDUCATIVO ""TOMAS CABRERA""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Urbana,346
11365,"COMPLEJO EDUCATIVO ""LA PAZ""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Urbana,775
11366,"ESCUELA DE EDUCACION PARVULARIA ""ALBERTO MASFERRER""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Urbana,402
11367,"COMPLEJO EDUCATIVO  ""ANGELA DE SOLER""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Rural,1
11368,"ESCUELA DE EDUCACION PARVULARIA ""MARIA AUXILIADORA""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Urbana,124
11369,"COMPLEJO EDUCATIVO ""VILLAMARIONA""",SAN SALVADOR,CUSCATANCINGO,PUBLICO,Rural,1
11370,"CENTRO ESCOLAR "" SANTA ROSA """,SAN SALVADOR,CUSCATANCINGO,PUBLICO,Urbana,225
11372,"COMPLEJO EDUCATIVO ""HACIENDA COLIMA",,,,,
11374,"CENTRO ESCOLAR "" 1º DE JULIO DE 1823 """,SAN SALVADOR,EL PAISNAL,PUBLICO,Urbana,522
11375,"CENTRO ESCOLAR "" CANTON LAS DELICIAS """,SAN SALVADOR,EL PAISNAL,PUBLICO,Rural,45
11376,CENTRO ESCOLAR CANTON POTRERO GRANDE,SAN SALVADOR,EL PAISNAL,PUBLICO,Rural,153
11377,COMPLEJO EDUCATIVO  CANTON  EL TULE,SAN SALVADOR,EL PAISNAL,PUBLICO,Rural,365
11378,"COMPLEJO EDUCATIVO ""HERBERT DE SOLA""",SAN SALVADOR,EL PAISNAL,PUBLICO,Rural,578
11379,"CENTRO ESCOLAR "" CANTON  SAN RAFAEL """,SAN SALVADOR,EL PAISNAL,PUBLICO,Rural,167
11380,"COMPLEJO EDUCATIVO  ""DELFINA DE DIAZ""",SAN SALVADOR,GUAZAPA,PUBLICO,Urbana,1
11381,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA MARIA EMMA CASTRO DE CHIQUILLO""",SAN SALVADOR,GUAZAPA,PUBLICO,Rural,184
11382,"CENTRO ESCOLAR "" CANTON SANTA BARBARA """,SAN SALVADOR,GUAZAPA,PUBLICO,Rural,253
11383,"CENTRO ESCOLAR "" CASERIO SAN CRISTOBAL",,,,,
11384,"CENTRO ESCOLAR "" CANTON ZACAMIL """,SAN SALVADOR,GUAZAPA,PUBLICO,Rural,180
11385,"CENTRO ESCOLAR "" CANTON SAN JERONIMO """,SAN SALVADOR,GUAZAPA,PUBLICO,Rural,275
11386,"CENTRO ESCOLAR ""SALVADOR SALAZAR ARRUE""",SAN SALVADOR,GUAZAPA,PUBLICO,Urbana,566
11388,"COMPLEJO EDUCATIVO  ""DOCTOR DAVID ESCOBAR GALINDO""",SAN SALVADOR,GUAZAPA,PUBLICO,Urbana,325
11389,"COMPLEJO EDUCATIVO "" COLONIA SANTA LUCIA """,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,423
11390,"COMPLEJO EDUCATIVO ""COLONIA SAN FELIPE""",SAN SALVADOR,ILOPANGO,PUBLICO,Rural,545
11392,COMPLEJO EDUCATIVO COMUNIDAD SAN BARTOLO DEL NORTE,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,1
11393,COMPLEJO EDUCATIVO  REPARTO VALLE NUEVO,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,688
11394,"CENTRO ESCOLAR "" JARDINES DE SELT-SUTT""",SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,411
11395,INSTITUTO NACIONAL DE SAN BARTOLO,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,1
11396,"CENTRO ESCOLAR "" CAMPAMENTO BANCO HIPOTECARIO """,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,260
11398,"ESCUELA DE EDUCACION PARVULARIA ""COLONIA SANTA LUCIA""",SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,536
11399,"COMPLEJO EDUCATIVO ""GENERAL JOSE MARIA PERALTA LAGOS""",SAN SALVADOR,ILOPANGO,PUBLICO,Rural,525
11400,COMPLEJO EDUCATIVO  CANTON SAN BARTOLO,SAN SALVADOR,ILOPANGO,PUBLICO,Rural,940
11402,"CENTRO ESCOLAR "" IGNACIA CRUZ CASTRO""",SAN SALVADOR,ILOPANGO,PUBLICO,Rural,175
11405,"CENTRO ESCOLAR "" JARDINES DE SAN BARTOLO """,SAN SALVADOR,ILOPANGO,PUBLICO,Rural,198
11406,"COMPLEJO EDUCATIVO""COLONIA VERACRUZ",,,,,
11407,"COMPLEJO EDUCATIVO ""COLONIA LAS CAÑAS""",SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,477
11409,"CENTRO ESCOLAR "" REPUBLICA DE VENEZUELA """,SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,645
11410,"CENTRO ESCOLAR ""FABIO CASTILLO""",SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,1
11411,"CENTRO ESCOLAR ""JOHN F. KENNEDY""",SAN SALVADOR,ILOPANGO,PUBLICO,Urbana,777
11412,"ESCUELA DE EDUCACION PARVULARIA "" GLORIA DE BORJA  NATAN""",SAN SALVADOR,MEJICANOS,PUBLICO,Rural,26
11413,"ESCUELA DE EDUCACION PARVULARIA "" COMUNIDAD JARDIN",,,,,
11414,"CENTRO ESCOLAR ""REPUBLICA DE FRANCIA""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,453
11416,"CENTRO ESCOLAR  ""CESAR GUZMAN""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,278
11420,"INSTITUTO NACIONAL ""MAESTRO ALBERTO MASFERRER """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,880
11422,"COMPLEJO EDUCATIVO "" REPUBLICA ORIENTAL DEL URUGUAY""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,1
11425,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA RAFAELA ADELINA FIGUEROA DE PACHECO""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,345
11426,"CENTRO ESCOLAR "" CANTON SAN ROQUE """,SAN SALVADOR,MEJICANOS,PUBLICO,Rural,513
11427,"COMPLEJO EDUCATIVO "" REINO DE SUECIA """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,673
11428,"CENTRO ESCOLAR ""COLONIA SAN RAMON""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,817
11429,"ESCUELA DE EDUCACION PARVULARIA ""ZACAMIL""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,574
11430,"CENTRO ESCOLAR ""ASOCIACION SALVADOREÑA DE SEÑORAS DE INGENIEROS CIVILES""",SAN SALVADOR,MEJICANOS,PUBLICO,Rural,134
11431,"CENTRO ESCOLAR ""PROFESORA HERMINIA MARTINEZ ALVARENGA""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,535
11432,"CENTRO ESCOLAR "" COLONIA SAN MAURICIO """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,388
11433,"COMPLEJO EDUCATIVO  "" PROFESORA MARIA AMANDA ARTIGA DE VILLALTA """,SAN SALVADOR,MEJICANOS,PUBLICO,Rural,1
11434,"CENTRO ESCOLAR ""BARRIO LAS DELICIAS""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,357
11435,"CENTRO ESCOLAR "" ANTONIO NAJARRO """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,102
11436,"COMPLEJO EDUCATIVO ""AMALIA VDA. DE MENENDEZ""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,757
11437,"CENTRO ESCOLAR "" 22 DE JUNIO """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,391
11438,"CENTRO ESCOLAR ""JAPON""",SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,480
11439,"CENTRO ESCOLAR "" COLONIA SAN SIMON """,SAN SALVADOR,MEJICANOS,PUBLICO,Urbana,651
11440,"CENTRO ESCOLAR "" CANTON  MAPILAPA """,SAN SALVADOR,NEJAPA,PUBLICO,Rural,356
11441,"COMPLEJO EDUCATIVO "" CANTON TUTULTEPEQUE """,SAN SALVADOR,NEJAPA,PUBLICO,Rural,595
11443,"CENTRO ESCOLAR "" CANTON ALDEA DE LAS MERCEDES """,SAN SALVADOR,NEJAPA,PUBLICO,Urbana,663
11449,"CENTRO ESCOLAR "" CANTON BARBA RUBIA """,SAN SALVADOR,NEJAPA,PUBLICO,Rural,115
11450,"INSTITUTO NACIONAL "" JUAN PABLO II """,SAN SALVADOR,NEJAPA,PUBLICO,Urbana,428
11451,"CENTRO ESCOLAR ""JOSE MATIAS DELGADO""",SAN SALVADOR,NEJAPA,PUBLICO,Urbana,1
11452,"CENTRO ESCOLAR "" GENERAL FRANCISCO MORAZAN """,SAN SALVADOR,NEJAPA,PUBLICO,Urbana,538
11453,"COMPLEJO EDUCATIVO ""PROFESOR ALBERTO MONTIEL V.""",SAN SALVADOR,NEJAPA,PUBLICO,Rural,465
11457,"CENTRO ESCOLAR "" CANTON SANTA LUCIA LOS PALONES""",SAN SALVADOR,PANCHIMALCO,PUBLICO,Rural,401
11464,"CENTRO ESCOLAR ""CANTON LOS TRONCONES""",SAN SALVADOR,PANCHIMALCO,PUBLICO,Rural,231
11468,"CENTRO ESCOLAR ""CANTON MIL CUMBRES""",SAN SALVADOR,PANCHIMALCO,PUBLICO,Rural,201
11469,"COMPLEJO EDUCATIVO ""PROFESOR BERNARDINO VILLAMARIONA""",SAN SALVADOR,PANCHIMALCO,PUBLICO,Urbana,1
11471,"COMPLEJO EDUCATIVO ""MANUEL JOSE ARCE""",SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Urbana,1
11472,"CENTRO ESCOLAR ""CANTON EL CARRIZAL""",SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,84
11474,"CENTRO ESCOLAR ""CANTON LAS BARROSAS""",SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,246
11475,"CENTRO ESCOLAR ""REPUBLICA DE AUSTRIA""",SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,56
11477,"COMPLEJO EDUCATIVO ""CANTON PALO GRANDE""",SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,183
11478,INSTITUTO NACIONAL DE SAN MARCOS,SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,673
11479,"CENTRO ESCOLAR ""CANTON LOS ANDES""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,74
11481,"CENTRO ESCOLAR ""CANTON GUADALUPE""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,415
11482,"COMPLEJO EDUCATIVO ""COLONIA EL MILAGRO""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,484
11483,"CENTRO ESCOLAR ""DOCTOR EUSEBIO CORDON CEA""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,736
11484,"CENTRO ESCOLAR ""CANTON SAN JOSE AGUACATITAN""",SAN SALVADOR,SAN MARCOS,PUBLICO,Rural,104
11485,"CENTRO ESCOLAR ""CANTON CASA DE PIEDRA""",SAN SALVADOR,SAN MARCOS,PUBLICO,Rural,68
11486,"COMPLEJO EDUCATIVO ""COLONIA SAN ANTONIO""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,695
11488,"CENTRO ESCOLAR ""PROFESOR JUSTO GONZALEZ""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,715
11489,"COMPLEJO EDUCATIVO ""COMUNIDAD 10 DE OCTUBRE""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,685
11491,"INSTITUTO NACIONAL "" PROFESORA BERTHA FIDELIA CAÑAS""",SAN SALVADOR,SAN MARCOS,PUBLICO,Rural,265
11492,"CENTRO ESCOLAR ""IGNACIO PACHECO CASTRO""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,487
11493,"CENTRO ESCOLAR ""DOMINGO FAUSTINO SARMIENTO""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,1
11494,"CENTRO ESCOLAR ""SAN MARCOS""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,180
11495,"COMPLEJO EDUCATIVO ""GOLDTREE LIEBES """,SAN SALVADOR,PANCHIMALCO,PUBLICO,Urbana,1
11496,"ESCUELA DE EDUCACION PARVULARIA ""SAN MARCOS""",SAN SALVADOR,SAN MARCOS,PUBLICO,Urbana,272
11498,"CENTRO ESCOLAR ""COLONIA ANEMONA""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,199
11499,"COMPLEJO EDUCATIVO ""COLONIA TIERRA VIRGEN""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,317
11500,"CENTRO ESCOLAR ""OLOF PALME""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,319
11501,"CENTRO ESCOLAR ""URBANIZACION SANTA TERESA""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,693
11502,"ESCUELA DE EDUCACION PARVULARIA  ""MARGARITA OVIEDO DE VENUTOLO""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,424
11503,"CENTRO ESCOLAR ""COLONIA SAN MARTIN DE PORRES""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,277
11505,INSTITUTO NACIONAL DE SAN MARTIN,SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,879
11506,"COMPLEJO EDUCATIVO ""SAN MARTIN""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,540
11507,"COMPLEJO EDUCATIVO ""JORGE LARDE""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,2
11508,"CENTRO ESCOLAR ""COLONIA LA PALMA",,,,,
11509,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA MARGOTH TULA DE MORAN""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,392
11510,"CENTRO ESCOLAR ""CANTON SAN JOSE PRIMERO""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,109
11511,"CENTRO ESCOLAR ""CANTON EL ROSARIO""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,214
11512,"CENTRO ESCOLAR ""CANTON LA PALMA""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,965
11514,"CENTRO ESCOLAR "" CANTON ANIMAS """,SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,207
11515,"CENTRO ESCOLAR "" CANTON EL SAUCE """,SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,98
11516,"COMPLEJO EDUCATIVO ""CANTON LA FLOR""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,434
11517,"CENTRO ESCOLAR ""CANTON LAS DELICIAS""",SAN SALVADOR,SAN MARTIN,PUBLICO,Rural,298
11518,"CENTRO ESCOLAR ""COLONIA ROSA LINDA""",SAN SALVADOR,SAN MARTIN,PUBLICO,Urbana,468
